SH600567,山鹰纸业,造纸,13033611100,3766939600,2176223200
SH600568,中珠控股,房地产开发,8131002700,506604530,366226520
SH600569,安阳钢铁,钢铁,8306085200,2393684489,2393684489
SH600570,恒生电子,计算机应用,25342368000,617805180,617805180
SH600571,信雅达,计算机应用,8635299800,219839610,202419780
SH600572,康恩贝,中药,17976827000,1673820000,1371825400
SH600573,惠泉啤酒,饮料制造,2960000000,250000000,250000000
SH600575,皖江物流,港口航运,12805021900,2884013936,1423200000
SH600576,万家文化,房地产开发,10762718200,634968630,479804800
SH600577,精达股份,通用设备,8916278600,1955324200,1419131200
SH600578,京能电力,电力,28027138000,4617321000,4617321000
SH600579,天华院,专用设备,4336301200,392070637,255600000
SH600580,卧龙电气,电气设备,12759957900,1110527236,687728756
SH600581,八一钢铁,钢铁,5916985800,766448935,766448935
SH600582,天地科技,专用设备,22803625000,4138588900,2427840000
SH600583,海油工程,采掘服务,32364317000,4421354800,4049014200
SH600584,长电科技,半导体及元件,22810844000,1035914810,984570000
